time,C_vaccine_Ninj3,C_vaccine_Ninj2,C_vaccine_Ninj1
134.33,3.9672384214687075,3.6732708869261574,1.8245458486911115
134.335,3.9662467358292113,3.672352683984576,1.8240897692412463
134.34,3.965255298080138,3.6714347105650393,1.8236338037969912
134.345,3.9642641081595213,3.670516966610175,1.8231779523298508
134.35,3.9632731660054126,3.6695994520626205,1.8227222148113333
134.355,3.962282471555879,3.668682166865033,1.822266591212953
134.36,3.961292024748995,3.667765110960077,1.8218110815062334
134.365,3.960301825522869,3.6668482842904466,1.8213556856627104
134.37,3.9593118738156092,3.665931686798835,1.820900403653917
134.375,3.9583221695653426,3.6650153184279564,1.8204452354514007
134.38,3.957332712710212,3.6640991791205355,1.8199901810267123
134.385,3.9563435031883785,3.6631832688193144,1.8195352403514091
134.39,3.955354540938014,3.6622675874670487,1.819080413397061
134.395,3.9543658258973053,3.6613521350065033,1.8186257001352357
134.4,3.953377358004467,3.6604369113804722,1.8181711005375192
134.405,3.952389137197715,3.6595219165317507,1.8177166145754984
134.41,3.9514011634152846,3.658607150403149,1.8172622422207665
134.415,3.9504134365954293,3.657692612937496,1.8168079834449242
134.42000000000002,3.949425956676409,3.6567783040776267,1.8163538382195794
134.425,3.9484387235965177,3.655864223766408,1.8158998065163536
134.43,3.947451737294049,3.654950371946704,1.8154458883068643
134.435,3.9464649977073134,3.6540367485614014,1.8149920835627456
134.44,3.945478504774642,3.653123353553396,1.8145383922556326
134.445,3.9444922584343796,3.652210186865599,1.814084814357168
134.45,3.943506258624883,3.651297248440942,1.8136313498390066
134.455,3.942520505284524,3.650384538222359,1.8131779986728018
134.46,3.9415349983517043,3.649472056152815,1.8127247608302242
134.465,3.9405497377648224,3.6485598021752774,1.8122716362829465
134.47,3.9395647234622997,3.647647776232728,1.8118186250026467
134.475,3.9385799553825747,3.646735978268165,1.8113657269610097
134.48,3.9375954334640975,3.6458244082246014,1.810912942129733
134.485,3.93661115764533,3.64491306604506,1.8104602704805124
134.49,3.9356271278647683,3.644001951672592,1.810007711985061
134.495,3.9346433440609028,3.643091065050248,1.8095552666150936
134.5,3.933659806172247,3.642180406121095,1.809102934342331
134.505,3.932676514137331,3.641269974828219,1.8086507151385012
134.51,3.9316934678946978,3.6403597711147175,1.808198608975343
134.515,3.9307106673829084,3.6394497949237032,1.8077466158245967
134.52,3.929728112540531,3.638540046198297,1.8072947356580131
134.525,3.9287458033061675,3.6376305248816516,1.8068429684473541
134.53,3.9277637396184177,3.6367212309169137,1.8063913141643813
134.535,3.9267819214159037,3.635812164247253,1.8059397727808646
134.54,3.9258003486372606,3.6349033248158547,1.805488344268586
134.54500000000002,3.924819021221134,3.6339947125659107,1.805037028599326
134.55,3.9238379391062046,3.6330863274406413,1.804585825744883
134.555,3.922857102231147,3.63217816938327,1.804134735677056
134.56,3.9218765105346596,3.631270238337035,1.8036837583676504
134.565,3.9208961639554563,3.6303625342451906,1.803232893788479
134.57,3.9199160624322626,3.629455057051006,1.8027821419113654
134.575,3.918936205903826,3.6285478066977634,1.8023315027081346
134.58,3.9179565943088965,3.627640783128755,1.8018809761506218
134.585,3.916977227586262,3.626733986287303,1.801430562210674
134.59,3.9159981056747046,3.625827416116726,1.8009802608601369
134.595,3.915019228513031,3.6249210725603622,1.8005300720708648
134.6,3.9140405960400595,3.624014955561567,1.8000799958147244
134.605,3.9130622081946282,3.6231090650637077,1.799630032063583
134.61,3.9120840649155793,3.622203401010162,1.7991801807893175
134.615,3.911106166141791,3.6212979633443347,1.798730441963817
134.62,3.910128511812139,3.620392752009631,1.7982808155589698
134.625,3.909151101865522,3.6194877669494754,1.7978313015466725
134.63,3.908173936240849,3.618583008107307,1.7973818998988338
134.635,3.9071970148770485,3.6176784754265774,1.7969326105873629
134.64,3.906220337713063,3.616774168850754,1.7964834335841822
134.645,3.905243904687844,3.6158700883233124,1.7960343688612133
134.65,3.904267715740376,3.6149662337877566,1.7955854163903966
134.655,3.9032917708096413,3.6140626051875917,1.795136576143667
134.66,3.9023160698346437,3.613159202466341,1.7946878480929762
134.665,3.901340612754402,3.612256025567542,1.7942392322102745
134.67000000000002,3.900365399507944,3.6113530744347404,1.7937907284675236
134.675,3.8993904300343303,3.610450349011513,1.7933423368366972
134.68,3.8984157042726193,3.6095478492414332,1.7928940572897676
134.685,3.897441222161892,3.608645575068095,1.7924458897987154
134.69,3.8964669836412416,3.6077435264351063,1.7919978343355336
134.695,3.8954929886497798,3.606841703286088,1.7915498908722152
134.7,3.89451923712663,3.60594010556468,1.7911020593807676
134.705,3.8935457290109285,3.6050387332145233,1.7906543398331956
